Target:wordPos	utterance	word	log_prob (word|left_context)	word_ph_len	STOI_babble_snr_0	STOI_babble_snr_-5	STOI_babble_snr_5	HRS_babble_snr_5	HRS_babble_snr_0	HRS_babble_snr_-5
128:07:00	there was a stealing in unk 's little close the other day	little	-6.63	5	0.680958822	0.476363905	0.842642104	0.833333333	0.5	0
128:08:00	there was a stealing in unk 's little close the other day	close	-9.65	4	0.810872176	0.683345903	0.870640366	0.5	0.333333333	0
128:09:00	there was a stealing in unk 's little close the other day	the	-6.25	2	0.537922917	0.199520389	0.664877878	1	0.833333333	0.833333333
128:10:00	there was a stealing in unk 's little close the other day	other	-3.95	3	0.791356575	0.631805174	0.917571799	1	0.833333333	0.833333333
128:11:00	there was a stealing in unk 's little close the other day	day	-1.43	2	0.700014193	0.605503993	0.913451377	1	0.833333333	0.833333333
129:01:00	there was a theft in unk 's little close the other day	was	-3.06	3	0.727564693	0.537003996	0.760263436	0.833333333	1	1
129:02:00	there was a theft in unk 's little close the other day	a	-1.17	1	0.761481519	0.680891232	0.928979461	0.666666667	0.833333333	0.833333333
129:03:00	there was a theft in unk 's little close the other day	theft	-11.02	4	0.820015049	0.757029449	0.917427532	0.166666667	0.166666667	0
129:04:00	there was a theft in unk 's little close the other day	in	-3.9	2	0.698548189	0.501917747	0.730330444	0.166666667	0.5	0.166666667
129:06:00	there was a theft in unk 's little close the other day	's	-6.4	3	0.796203933	0.742192137	0.869276556	0	0	0
129:07:00	there was a theft in unk 's little close the other day	little	-6.57	5	0.680958822	0.476363905	0.842642104	0	0.166666667	0
129:08:00	there was a theft in unk 's little close the other day	close	-9.52	4	0.810872176	0.683345903	0.870640366	0	0	0
129:09:00	there was a theft in unk 's little close the other day	the	-6.31	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
129:10:00	there was a theft in unk 's little close the other day	other	-3.93	3	0.791356575	0.631805174	0.917571799	1	1	0.833333333
129:11:00	there was a theft in unk 's little close the other day	day	-1.55	2	0.700014193	0.605503993	0.913451377	1	1	1
130:01:00	they are getting a big new arena a huge one	are	-3.64	2	0.731639388	0.417510853	0.799962084	1	0.833333333	0
130:02:00	they are getting a big new arena a huge one	getting	-4.71	5	0.797708458	0.553899294	0.863481726	1	0.833333333	0.5
130:03:00	they are getting a big new arena a huge one	a	-2.45	1	0.761481519	0.680891232	0.928979461	1	0.833333333	0.333333333
130:04:00	they are getting a big new arena a huge one	big	-4.22	3	0.758460916	0.625763511	0.888599581	0.666666667	1	0.833333333
130:05:00	they are getting a big new arena a huge one	new	-5.37	2	0.49685232	0.304875407	0.663724829	1	1	0.333333333
130:06:00	they are getting a big new arena a huge one	arena	-10.99	4	0.655181312	0.547712264	0.851892544	1	1	0.333333333
130:07:00	they are getting a big new arena a huge one	a	-5.76	1	0.761481519	0.680891232	0.928979461	1	0.833333333	0.333333333
130:08:00	they are getting a big new arena a huge one	huge	-6.32	4	0.665966792	0.570733838	0.658088292	1	1	1
130:09:00	they are getting a big new arena a huge one	one	-3.3	3	0.710453811	0.463838731	0.800712839	1	1	0.5
131:01:00	they are getting a big new stadium a huge one	are	-3.64	2	0.731639388	0.417510853	0.799962084	0.833333333	1	0.166666667
131:02:00	they are getting a big new stadium a huge one	getting	-4.71	5	0.797708458	0.553899294	0.863481726	1	1	0.333333333
131:03:00	they are getting a big new stadium a huge one	a	-2.45	1	0.761481519	0.680891232	0.928979461	1	1	0.333333333
131:04:00	they are getting a big new stadium a huge one	big	-4.22	3	0.758460916	0.625763511	0.888599581	0.833333333	0.833333333	0.333333333
131:05:00	they are getting a big new stadium a huge one	new	-5.37	2	0.49685232	0.304875407	0.663724829	1	1	0.333333333
131:06:00	they are getting a big new stadium a huge one	stadium	-4.46	7	0.739529057	0.547604288	0.819059917	1	1	0.833333333
131:07:00	they are getting a big new stadium a huge one	a	-5.3	1	0.761481519	0.680891232	0.928979461	1	1	0.333333333
131:08:00	they are getting a big new stadium a huge one	huge	-6.54	4	0.665966792	0.570733838	0.658088292	1	1	0.833333333
131:09:00	they are getting a big new stadium a huge one	one	-3.37	3	0.710453811	0.463838731	0.800712839	1	1	0.166666667
132:01:00	think maybe you could add that to the garden	maybe	-5.55	4	0.705783653	0.579599987	0.767959729	1	0.833333333	0.166666667
132:02:00	think maybe you could add that to the garden	you	-2.98	2	0.589431956	0.634635308	0.557849016	1	1	0.166666667
132:03:00	think maybe you could add that to the garden	could	-2.93	3	0.866933357	0.612272572	0.940696229	1	1	0.166666667
132:04:00	think maybe you could add that to the garden	add	-7.18	2	0.82059879	0.63657865	0.913891426	1	1	0.166666667
132:05:00	think maybe you could add that to the garden	that	-3.48	3	0.858494095	0.774072043	0.960537108	0.833333333	1	0.5
132:06:00	think maybe you could add that to the garden	to	-4.05	2	0.564953928	0.45146134	0.788231969	1	1	0.166666667
132:07:00	think maybe you could add that to the garden	the	-2.36	2	0.537922917	0.199520389	0.664877878	1	1	0.166666667
132:08:00	think maybe you could add that to the garden	garden	-8.69	6	0.720214189	0.616454588	0.854564512	1	1	0.5
133:01:00	think perhaps you could add that to the garden	perhaps	-8.98	6	0.847094221	0.72383358	0.926686581	1	0.666666667	0
133:02:00	think perhaps you could add that to the garden	you	-3.01	2	0.589431956	0.634635308	0.557849016	1	0.666666667	0
133:03:00	think perhaps you could add that to the garden	could	-3.48	3	0.866933357	0.612272572	0.940696229	1	0.666666667	0
133:04:00	think perhaps you could add that to the garden	add	-7.22	2	0.82059879	0.63657865	0.913891426	1	0.666666667	0.333333333
133:05:00	think perhaps you could add that to the garden	that	-3.47	3	0.858494095	0.774072043	0.960537108	1	0.833333333	0.833333333
133:06:00	think perhaps you could add that to the garden	to	-4.06	2	0.564953928	0.45146134	0.788231969	1	0.833333333	0.5
133:07:00	think perhaps you could add that to the garden	the	-2.37	2	0.537922917	0.199520389	0.664877878	1	1	0.333333333
133:08:00	think perhaps you could add that to the garden	garden	-8.72	6	0.720214189	0.616454588	0.854564512	1	1	0.333333333
134:01:00	think possibly you could add that to the garden	possibly	-10.59	7	0.736456295	0.669824646	0.938032814	1	0.833333333	0
134:02:00	think possibly you could add that to the garden	you	-3.69	2	0.589431956	0.634635308	0.557849016	1	0.833333333	0
134:03:00	think possibly you could add that to the garden	could	-4	3	0.866933357	0.612272572	0.940696229	1	0.833333333	0
134:04:00	think possibly you could add that to the garden	add	-7.38	2	0.82059879	0.63657865	0.913891426	1	1	0
134:05:00	think possibly you could add that to the garden	that	-3.49	3	0.858494095	0.774072043	0.960537108	1	1	0.5
134:06:00	think possibly you could add that to the garden	to	-4.1	2	0.564953928	0.45146134	0.788231969	1	1	0.166666667
134:07:00	think possibly you could add that to the garden	the	-2.38	2	0.537922917	0.199520389	0.664877878	1	1	0.166666667
134:08:00	think possibly you could add that to the garden	garden	-8.75	6	0.720214189	0.616454588	0.854564512	1	1	0
135:01:00	tremendous airport and i wandered about a mile	airport	-10.24	6	0.724363827	0.655382821	0.829770079	0.833333333	0.333333333	0
135:02:00	tremendous airport and i wandered about a mile	and	-3.22	3	0.787526494	0.643693002	0.870525041	0.666666667	0	0.166666667
135:03:00	tremendous airport and i wandered about a mile	i	-4.33	1	0.698881221	0.523162631	0.851248487	0.666666667	0.166666667	0.5
135:04:00	tremendous airport and i wandered about a mile	wandered	-13.85	6	0.73039096	0.513331022	0.758731716	0.833333333	0.666666667	0.333333333
135:05:00	tremendous airport and i wandered about a mile	about	-7.15	4	0.858979214	0.679912279	0.876612416	1	0.833333333	0.666666667
135:06:00	tremendous airport and i wandered about a mile	a	-1.98	1	0.761481519	0.680891232	0.928979461	1	0.666666667	0.166666667
135:07:00	tremendous airport and i wandered about a mile	mile	-4.83	3	0.689271335	0.481230034	0.863597016	1	0.666666667	0
136:01:00	trust me i could see my breath in my apartment	me	-4.65	2	0.574412428	0.595930861	0.634867504	0.833333333	0.666666667	0.5
136:02:00	trust me i could see my breath in my apartment	i	-4.32	1	0.698881221	0.523162631	0.851248487	1	1	1
136:03:00	trust me i could see my breath in my apartment	could	-4.33	3	0.866933357	0.612272572	0.940696229	1	0.833333333	1
136:04:00	trust me i could see my breath in my apartment	see	-3.34	2	0.739275404	0.509826777	0.801931479	1	1	1
136:05:00	trust me i could see my breath in my apartment	my	-4.73	2	0.689805194	0.581828022	0.888419135	1	1	1
136:06:00	trust me i could see my breath in my apartment	breath	-10.7	4	0.91095392	0.753943335	0.947004742	1	0.833333333	0.833333333
136:07:00	trust me i could see my breath in my apartment	in	-2.3	2	0.698548189	0.501917747	0.730330444	1	1	0.833333333
136:08:00	trust me i could see my breath in my apartment	my	-3.04	2	0.689805194	0.581828022	0.888419135	1	1	1
136:09:00	trust me i could see my breath in my apartment	apartment	-4.3	9	0.729386178	0.573051305	0.827356055	1	1	0.833333333
137:01:00	trust me i could see my breath in my flat	me	-4.65	2	0.574412428	0.595930861	0.634867504	1	1	1
137:02:00	trust me i could see my breath in my flat	i	-4.32	1	0.698881221	0.523162631	0.851248487	1	1	0.833333333
137:03:00	trust me i could see my breath in my flat	could	-4.33	3	0.866933357	0.612272572	0.940696229	1	0.5	0.5
137:04:00	trust me i could see my breath in my flat	see	-3.34	2	0.739275404	0.509826777	0.801931479	0.833333333	1	0.833333333
137:05:00	trust me i could see my breath in my flat	my	-4.73	2	0.689805194	0.581828022	0.888419135	1	1	1
137:06:00	trust me i could see my breath in my flat	breath	-10.7	4	0.91095392	0.753943335	0.947004742	1	0.666666667	0.666666667
137:07:00	trust me i could see my breath in my flat	in	-2.3	2	0.698548189	0.501917747	0.730330444	1	0.833333333	0.833333333
137:08:00	trust me i could see my breath in my flat	my	-3.04	2	0.689805194	0.581828022	0.888419135	1	1	1
137:09:00	trust me i could see my breath in my flat	flat	-11.03	4	0.813209521	0.662074371	0.935550509	1	0.833333333	0.5
138:01:00	we watched working girl have you seen that movie unk	watched	-7.79	4	0.796306746	0.74698769	0.897531018	1	1	0.5
138:02:00	we watched working girl have you seen that movie unk	working	-9.17	5	0.720935699	0.614641878	0.863154052	1	0.666666667	0.166666667
138:03:00	we watched working girl have you seen that movie unk	girl	-10.61	3	0.677578067	0.643742008	0.866722359	1	0.833333333	0.166666667
138:04:00	we watched working girl have you seen that movie unk	have	-7.21	3	0.749897515	0.655628398	0.898080459	1	1	0.666666667
138:05:00	we watched working girl have you seen that movie unk	you	-3.5	2	0.589431956	0.634635308	0.557849016	1	1	1
138:06:00	we watched working girl have you seen that movie unk	seen	-4.49	3	0.515232888	0.542794009	0.711154462	0.833333333	1	1
138:07:00	we watched working girl have you seen that movie unk	that	-1.94	3	0.858494095	0.774072043	0.960537108	1	1	0.5
138:08:00	we watched working girl have you seen that movie unk	movie	-4.59	4	0.55473609	0.354334921	0.659595077	1	1	0.333333333
139:01:00	we watched working girl have you seen that picture unk	watched	-7.79	4	0.796306746	0.74698769	0.897531018	1	1	0.5
139:02:00	we watched working girl have you seen that picture unk	working	-9.17	5	0.720935699	0.614641878	0.863154052	1	1	0.333333333
139:03:00	we watched working girl have you seen that picture unk	girl	-10.61	3	0.677578067	0.643742008	0.866722359	1	1	0.333333333
139:04:00	we watched working girl have you seen that picture unk	have	-7.21	3	0.749897515	0.655628398	0.898080459	1	1	1
139:05:00	we watched working girl have you seen that picture unk	you	-3.5	2	0.589431956	0.634635308	0.557849016	1	1	1
139:06:00	we watched working girl have you seen that picture unk	seen	-4.49	3	0.515232888	0.542794009	0.711154462	0.666666667	1	1
139:07:00	we watched working girl have you seen that picture unk	that	-1.94	3	0.858494095	0.774072043	0.960537108	0.833333333	1	1
139:08:00	we watched working girl have you seen that picture unk	picture	-10.19	5	0.856453676	0.751159346	0.939553553	1	1	1
140:01:00	well common price for these are two unk	common	-11.73	5	0.716435487	0.557224825	0.852998686	1	0.666666667	1
140:02:00	well common price for these are two unk	price	-7.03	4	0.870580181	0.65684642	0.909419701	1	1	1
140:03:00	well common price for these are two unk	for	-4.19	3	0.683631202	0.429919015	0.7482703	0.833333333	0.833333333	0.5
140:04:00	well common price for these are two unk	these	-5.96	3	0.440772751	0.425496232	0.613414866	1	0.833333333	0.5
140:05:00	well common price for these are two unk	are	-3.99	2	0.731639388	0.417510853	0.799962084	0.666666667	0.5	0.166666667
140:06:00	well common price for these are two unk	two	-5.32	2	0.625803336	0.452168206	0.880185058	0.333333333	0.166666667	0.166666667
141:01:00	well it looks like it is a common happening	it	-2.97	2	0.827461182	0.765324546	0.914102825	1	1	1
141:02:00	well it looks like it is a common happening	looks	-5.81	4	0.760162983	0.680542942	0.90494671	1	1	1
141:03:00	well it looks like it is a common happening	like	-0.5	3	0.794628915	0.617932166	0.907579193	1	1	1
141:04:00	well it looks like it is a common happening	it	-1.64	2	0.827461182	0.765324546	0.914102825	1	1	1
141:05:00	well it looks like it is a common happening	is	-2.8	2	0.678812749	0.555596235	0.663419503	0.833333333	1	0.666666667
141:06:00	well it looks like it is a common happening	a	-2.3	1	0.761481519	0.680891232	0.928979461	1	0.833333333	0.666666667
141:07:00	well it looks like it is a common happening	common	-7.33	5	0.716435487	0.557224825	0.852998686	1	0.833333333	1
141:08:00	well it looks like it is a common happening	happening	-10.72	7	0.811360793	0.619964534	0.875807341	1	0.5	0.166666667
142:01:00	well it looks like it is a common occurrence	it	-2.97	2	0.827461182	0.765324546	0.914102825	1	1	0.333333333
142:02:00	well it looks like it is a common occurrence	looks	-5.81	4	0.760162983	0.680542942	0.90494671	1	1	0.333333333
142:03:00	well it looks like it is a common occurrence	like	-0.5	3	0.794628915	0.617932166	0.907579193	1	1	0.333333333
142:04:00	well it looks like it is a common occurrence	it	-1.64	2	0.827461182	0.765324546	0.914102825	1	1	0.333333333
142:05:00	well it looks like it is a common occurrence	is	-2.8	2	0.678812749	0.555596235	0.663419503	1	1	0.333333333
142:06:00	well it looks like it is a common occurrence	a	-2.3	1	0.761481519	0.680891232	0.928979461	1	0.833333333	0.5
142:07:00	well it looks like it is a common occurrence	common	-7.33	5	0.716435487	0.557224825	0.852998686	1	1	0.833333333
142:08:00	well it looks like it is a common occurrence	occurrence	-10.84	6	0.826403307	0.711954389	0.877090805	1	0.833333333	0.833333333
143:01:00	well she must be pretty affluent to own	she	-5.89	2	0.82435915	0.667284845	0.856017545	0.833333333	0.666666667	1
143:02:00	well she must be pretty affluent to own	must	-6.29	4	0.769587058	0.625203186	0.877491642	1	1	0.833333333
143:03:00	well she must be pretty affluent to own	be	-1.54	2	0.709224335	0.659560437	0.741146158	1	1	1
143:04:00	well she must be pretty affluent to own	pretty	-5.08	5	0.729369735	0.533322223	0.816020002	1	0.833333333	0.833333333
143:05:00	well she must be pretty affluent to own	affluent	-9.57	7	0.622764865	0.487370992	0.863575053	1	0.833333333	0.666666667
143:06:00	well she must be pretty affluent to own	to	-3.67	2	0.564953928	0.45146134	0.788231969	1	0.833333333	0.5
143:07:00	well she must be pretty affluent to own	own	-9.44	2	0.791778993	0.595674517	0.853420781	1	0.833333333	0
144:01:00	well she must be pretty wealthy to own	she	-5.89	2	0.82435915	0.667284845	0.856017545	1	0.833333333	0.833333333
144:02:00	well she must be pretty wealthy to own	must	-6.29	4	0.769587058	0.625203186	0.877491642	1	1	0.833333333
144:03:00	well she must be pretty wealthy to own	be	-1.54	2	0.709224335	0.659560437	0.741146158	1	1	0.666666667
144:04:00	well she must be pretty wealthy to own	pretty	-5.08	5	0.729369735	0.533322223	0.816020002	1	1	0.833333333
144:05:00	well she must be pretty wealthy to own	wealthy	-7.64	5	0.782665867	0.73696739	0.861142747	1	0.666666667	0
144:06:00	well she must be pretty wealthy to own	to	-3.48	2	0.564953928	0.45146134	0.788231969	1	0.5	0
144:07:00	well she must be pretty wealthy to own	own	-8.79	2	0.791778993	0.595674517	0.853420781	1	0.333333333	0
145:01:00	well usual price for these are two unk	usual	-12.51	7	0.676156532	0.527958728	0.796613761	1	1	0.833333333
145:02:00	well usual price for these are two unk	price	-8.98	4	0.870580181	0.65684642	0.909419701	1	1	0.333333333
145:03:00	well usual price for these are two unk	for	-4.31	3	0.683631202	0.429919015	0.7482703	1	1	0.166666667
145:04:00	well usual price for these are two unk	these	-6.15	3	0.440772751	0.425496232	0.613414866	1	1	0.166666667
145:05:00	well usual price for these are two unk	are	-3.92	2	0.731639388	0.417510853	0.799962084	1	0.5	0.166666667
145:06:00	well usual price for these are two unk	two	-5.06	2	0.625803336	0.452168206	0.880185058	0	0	0.5
146:01:00	what was the name of unk the unk 's brother unk	was	-3.96	3	0.727564693	0.537003996	0.760263436	1	1	0.333333333
146:02:00	what was the name of unk the unk 's brother unk	the	-1.89	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
146:03:00	what was the name of unk the unk 's brother unk	name	-3.5	3	0.707953611	0.575064434	0.833704108	1	1	0.5
146:04:00	what was the name of unk the unk 's brother unk	of	-0.37	2	0.759014466	0.64002209	0.893290755	1	1	0.5
146:06:00	what was the name of unk the unk 's brother unk	the	-3.29	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
146:08:00	what was the name of unk the unk 's brother unk	's	-5.42	3	0.796203933	0.742192137	0.869276556	0.5	0.666666667	0.333333333
146:09:00	what was the name of unk the unk 's brother unk	brother	-9.01	5	0.802754766	0.751089072	0.923404341	1	1	0.666666667
147:01:00	what was the name of unk the unk 's buddy unk	was	-3.96	3	0.727564693	0.537003996	0.760263436	1	1	1
147:02:00	what was the name of unk the unk 's buddy unk	the	-1.89	2	0.537922917	0.199520389	0.664877878	1	1	1
147:03:00	what was the name of unk the unk 's buddy unk	name	-3.5	3	0.707953611	0.575064434	0.833704108	1	1	1
147:04:00	what was the name of unk the unk 's buddy unk	of	-0.37	2	0.759014466	0.64002209	0.893290755	1	1	1
147:06:00	what was the name of unk the unk 's buddy unk	the	-3.29	2	0.537922917	0.199520389	0.664877878	1	1	1
147:08:00	what was the name of unk the unk 's buddy unk	's	-5.42	3	0.796203933	0.742192137	0.869276556	0.166666667	0.5	1
147:09:00	what was the name of unk the unk 's buddy unk	buddy	-9.26	4	0.800629231	0.601204015	0.883625075	1	1	1
148:01:00	what was the name of unk the unk 's sidekick unk	was	-3.96	3	0.727564693	0.537003996	0.760263436	1	1	1
148:02:00	what was the name of unk the unk 's sidekick unk	the	-1.89	2	0.537922917	0.199520389	0.664877878	1	1	1
148:03:00	what was the name of unk the unk 's sidekick unk	name	-3.5	3	0.707953611	0.575064434	0.833704108	1	1	1
148:04:00	what was the name of unk the unk 's sidekick unk	of	-0.37	2	0.759014466	0.64002209	0.893290755	1	1	1
148:06:00	what was the name of unk the unk 's sidekick unk	the	-3.29	2	0.537922917	0.199520389	0.664877878	1	1	1
148:08:00	what was the name of unk the unk 's sidekick unk	's	-5.42	3	0.796203933	0.742192137	0.869276556	0.333333333	0.666666667	0.333333333
148:09:00	what was the name of unk the unk 's sidekick unk	sidekick	-12.2	6	0.835059888	0.740430881	0.908247854	1	0.833333333	0.5
149:01:00	where things was looking a bit dark	things	-6.93	4	0.474329139	0.384444485	0.617893431	0.666666667	0.5	0.333333333
149:02:00	where things was looking a bit dark	was	-6.3	3	0.727564693	0.537003996	0.760263436	0.666666667	0.666666667	0.166666667
149:03:00	where things was looking a bit dark	looking	-7	5	0.678988853	0.530844334	0.795029279	1	1	0.833333333
149:04:00	where things was looking a bit dark	a	-6.13	1	0.761481519	0.680891232	0.928979461	1	1	0.5
149:05:00	where things was looking a bit dark	bit	-4.09	3	0.759860496	0.739109091	0.901813986	1	1	0.666666667
149:06:00	where things was looking a bit dark	dark	-9.21	4	0.821216448	0.54845967	0.929552409	1	1	1
150:01:00	where things was looking a bit unk	things	-6.93	4	0.474329139	0.384444485	0.617893431	0.666666667	0.5	0.5
150:02:00	where things was looking a bit unk	was	-6.3	3	0.727564693	0.537003996	0.760263436	0.833333333	0.5	0.166666667
150:03:00	where things was looking a bit unk	looking	-7	5	0.678988853	0.530844334	0.795029279	1	1	0.5
150:04:00	where things was looking a bit unk	a	-6.13	1	0.761481519	0.680891232	0.928979461	1	1	0.833333333
150:05:00	where things was looking a bit unk	bit	-4.09	3	0.759860496	0.739109091	0.901813986	1	1	0.833333333
151:01:00	where things was looking a bit sour	things	-6.93	4	0.474329139	0.384444485	0.617893431	1	0.833333333	0.5
151:02:00	where things was looking a bit sour	was	-6.3	3	0.727564693	0.537003996	0.760263436	0.5	0.333333333	0.166666667
151:03:00	where things was looking a bit sour	looking	-7	5	0.678988853	0.530844334	0.795029279	1	1	0.833333333
151:04:00	where things was looking a bit sour	a	-6.13	1	0.761481519	0.680891232	0.928979461	1	0.833333333	1
151:05:00	where things was looking a bit sour	bit	-4.09	3	0.759860496	0.739109091	0.901813986	1	0.833333333	0.833333333
151:06:00	where things was looking a bit sour	sour	-12.07	3	0.79739045	0.659403904	0.928350434	1	1	1
152:01:00	who 's the unk unk her new husband	's	-1.95	3	0.796203933	0.742192137	0.869276556	0.5	0.666666667	0.333333333
152:02:00	who 's the unk unk her new husband	the	-3.13	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
152:05:00	who 's the unk unk her new husband	her	-7.99	2	0.858539932	0.631457319	0.913932763	1	0.666666667	0.5
152:06:00	who 's the unk unk her new husband	new	-7.44	2	0.49685232	0.304875407	0.663724829	1	1	1
152:07:00	who 's the unk unk her new husband	husband	-6.73	7	0.780622271	0.646488331	0.876247421	1	1	1
153:01:00	who 's the unk unk her new husband	's	-1.95	3	0.796203933	0.742192137	0.869276556	0.666666667	0.666666667	0.333333333
153:02:00	who 's the unk unk her new husband	the	-3.13	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
153:05:00	who 's the unk unk her new husband	her	-7.99	2	0.858539932	0.631457319	0.913932763	1	0.333333333	0.5
153:06:00	who 's the unk unk her new husband	new	-7.44	2	0.49685232	0.304875407	0.663724829	1	1	1
153:07:00	who 's the unk unk her new husband	husband	-6.73	7	0.780622271	0.646488331	0.876247421	1	0.666666667	1
154:01:00	who 's the unk unk her new husband	's	-1.95	3	0.796203933	0.742192137	0.869276556	0.833333333	0.166666667	0.333333333
154:02:00	who 's the unk unk her new husband	the	-3.13	2	0.537922917	0.199520389	0.664877878	1	1	0.5
154:05:00	who 's the unk unk her new husband	her	-7.99	2	0.858539932	0.631457319	0.913932763	0.666666667	0	0
154:06:00	who 's the unk unk her new husband	new	-7.44	2	0.49685232	0.304875407	0.663724829	0.833333333	1	0.333333333
154:07:00	who 's the unk unk her new husband	husband	-6.73	7	0.780622271	0.646488331	0.876247421	1	1	0.333333333
155:01:00	worked fantastically because that 's the kind of thing that they	fantastically	-14	11	0.740434418	0.607328245	0.828402237	1	0.833333333	0
155:02:00	worked fantastically because that 's the kind of thing that they	because	-5.21	5	0.710101357	0.656343018	0.877948544	0.5	1	0
155:03:00	worked fantastically because that 's the kind of thing that they	that	-3.42	3	0.858494095	0.774072043	0.960537108	0.666666667	0.666666667	0.333333333
155:04:00	worked fantastically because that 's the kind of thing that they	's	-0.94	3	0.796203933	0.742192137	0.869276556	0.333333333	0.333333333	0.166666667
155:05:00	worked fantastically because that 's the kind of thing that they	the	-2.14	2	0.537922917	0.199520389	0.664877878	0.833333333	1	0.666666667
155:06:00	worked fantastically because that 's the kind of thing that they	kind	-4.36	4	0.781481276	0.582234549	0.890269905	0.833333333	0.666666667	0.333333333
155:07:00	worked fantastically because that 's the kind of thing that they	of	-0.3	2	0.759014466	0.64002209	0.893290755	0.833333333	0.833333333	0.666666667
155:08:00	worked fantastically because that 's the kind of thing that they	thing	-1.07	3	0.781976774	0.616749645	0.859957109	0.833333333	1	0.666666667
155:09:00	worked fantastically because that 's the kind of thing that they	that	-1.38	3	0.858494095	0.774072043	0.960537108	0.666666667	0.666666667	0.333333333
155:10:00	worked fantastically because that 's the kind of thing that they	they	-2.69	2	0.769852066	0.662375908	0.90448277	0.833333333	0.666666667	0.166666667
156:01:00	worked incredibly because that 's the kind of thing that they	incredibly	-12.08	10	0.747844444	0.604829983	0.862707866	0.833333333	1	1
156:02:00	worked incredibly because that 's the kind of thing that they	because	-8.46	5	0.710101357	0.656343018	0.877948544	0.666666667	0.666666667	0.5
156:03:00	worked incredibly because that 's the kind of thing that they	that	-3.68	3	0.858494095	0.774072043	0.960537108	0.5	0.666666667	0.833333333
156:04:00	worked incredibly because that 's the kind of thing that they	's	-1.02	3	0.796203933	0.742192137	0.869276556	0.333333333	0.666666667	0.666666667
156:05:00	worked incredibly because that 's the kind of thing that they	the	-2.1	2	0.537922917	0.199520389	0.664877878	0.666666667	0.833333333	0.833333333
156:06:00	worked incredibly because that 's the kind of thing that they	kind	-4.25	4	0.781481276	0.582234549	0.890269905	0.5	0.5	0.5
156:07:00	worked incredibly because that 's the kind of thing that they	of	-0.28	2	0.759014466	0.64002209	0.893290755	0.666666667	0.666666667	0.5
156:08:00	worked incredibly because that 's the kind of thing that they	thing	-1.04	3	0.781976774	0.616749645	0.859957109	0.666666667	0.833333333	0.666666667
156:09:00	worked incredibly because that 's the kind of thing that they	that	-1.39	3	0.858494095	0.774072043	0.960537108	0.5	0.666666667	0.833333333
156:10:00	worked incredibly because that 's the kind of thing that they	they	-2.71	2	0.769852066	0.662375908	0.90448277	0.5	0.666666667	0
157:01:00	yeah and then she got fussy at you at the end	and	-6.06	3	0.787526494	0.643693002	0.870525041	1	0.833333333	0.5
157:02:00	yeah and then she got fussy at you at the end	then	-3.57	3	0.833093901	0.713198105	0.872215964	1	1	0.5
157:03:00	yeah and then she got fussy at you at the end	she	-5.86	2	0.82435915	0.667284845	0.856017545	1	1	0.5
157:04:00	yeah and then she got fussy at you at the end	got	-4.26	3	0.898186825	0.840551512	0.929103984	1	1	0.5
157:05:00	yeah and then she got fussy at you at the end	fussy	-12.9	4	0.77204235	0.694688501	0.850866031	0.5	0.333333333	0
157:06:00	yeah and then she got fussy at you at the end	at	-5.65	2	0.861436523	0.704304342	0.925297638	1	0.833333333	0.333333333
157:07:00	yeah and then she got fussy at you at the end	you	-5.79	2	0.589431956	0.634635308	0.557849016	1	0.666666667	0.166666667
157:08:00	yeah and then she got fussy at you at the end	at	-8.61	2	0.861436523	0.704304342	0.925297638	1	0.833333333	0.333333333
157:09:00	yeah and then she got fussy at you at the end	the	-1.42	2	0.537922917	0.199520389	0.664877878	1	1	0.833333333
157:10:00	yeah and then she got fussy at you at the end	end	-1.54	3	0.748079544	0.614021493	0.895306517	1	1	0.666666667
158:01:00	yeah and then she got grumpy at you at the end	and	-6.06	3	0.787526494	0.643693002	0.870525041	0.666666667	1	0.666666667
158:02:00	yeah and then she got grumpy at you at the end	then	-3.57	3	0.833093901	0.713198105	0.872215964	0.833333333	0.833333333	0.666666667
158:03:00	yeah and then she got grumpy at you at the end	she	-5.86	2	0.82435915	0.667284845	0.856017545	0.833333333	1	0.833333333
158:04:00	yeah and then she got grumpy at you at the end	got	-4.26	3	0.898186825	0.840551512	0.929103984	1	1	0.833333333
158:05:00	yeah and then she got grumpy at you at the end	grumpy	-12.78	6	0.675742264	0.54796835	0.82143206	1	1	0
158:06:00	yeah and then she got grumpy at you at the end	at	-6.6	2	0.861436523	0.704304342	0.925297638	0.833333333	1	0.166666667
158:07:00	yeah and then she got grumpy at you at the end	you	-5.07	2	0.589431956	0.634635308	0.557849016	0.833333333	1	0
158:08:00	yeah and then she got grumpy at you at the end	at	-7.59	2	0.861436523	0.704304342	0.925297638	0.833333333	1	0.166666667
158:09:00	yeah and then she got grumpy at you at the end	the	-1.52	2	0.537922917	0.199520389	0.664877878	1	1	0.666666667
158:10:00	yeah and then she got grumpy at you at the end	end	-1.59	3	0.748079544	0.614021493	0.895306517	1	1	0.333333333
159:02:00	yeah unk 's at training for to be a teacher	's	-8.35	3	0.796203933	0.742192137	0.869276556	0.5	0.5	0.166666667
